Invoice ID,Branch,City,Product line,Unit price,Quantity,COGS,VAT,Total ,gross income,gross margin percentage,Rating,Customer type,Gender,Payment,Date,Day name,Month name,Time,Time of day
642-30-6693,B,Mandalay,Sports and travel,54.51,6,327.06,16.353,343.413,16.353,4.761904762,7.8,Normal,Female,Ewallet,3/17/2019,Sunday,March,13:54:00,Afternoon
484-22-8230,C,Naypyitaw,Fashion accessories,51.89,7,363.23,18.1615,381.3915,18.1615,4.761904762,4.5,Member,Female,Cash,1/8/2019,Tuesday,January,20:08:00,Evening
830-58-2383,B,Mandalay,Home and lifestyle,31.75,4,127,6.35,133.35,6.35,4.761904762,8.6,Normal,Male,Cash,2/8/2019,Friday,February,15:26:00,Afternoon
559-98-9873,A,Yangon,Fashion accessories,53.65,7,375.55,18.7775,394.3275,18.7775,4.761904762,5.2,Member,Female,Ewallet,2/10/2019,Sunday,February,12:56:00,Afternoon
544-32-5024,C,Naypyitaw,Food and beverages,49.79,4,199.16,9.958,209.118,9.958,4.761904762,6.4,Member,Female,Credit card,3/28/2019,Thursday,March,19:16:00,Evening
318-12-0304,A,Yangon,Fashion accessories,30.61,1,30.61,1.5305,32.1405,1.5305,4.761904762,5.2,Normal,Male,Ewallet,1/23/2019,Wednesday,January,12:20:00,Afternoon
349-97-8902,B,Mandalay,Food and beverages,57.89,2,115.78,5.789,121.569,5.789,4.761904762,8.9,Member,Male,Ewallet,1/17/2019,Thursday,January,10:37:00,Morning
421-95-9805,A,Yangon,Electronic accessories,28.96,1,28.96,1.448,30.408,1.448,4.761904762,6.2,Normal,Female,Credit card,2/7/2019,Thursday,February,10:18:00,Morning
277-35-5865,C,Naypyitaw,Food and beverages,98.97,9,890.73,44.5365,935.2665,44.5365,4.761904762,6.7,Member,Female,Cash,3/9/2019,Saturday,March,11:23:00,Morning
789-23-8625,B,Mandalay,Fashion accessories,93.22,3,279.66,13.983,293.643,13.983,4.761904762,7.2,Member,Male,Cash,1/24/2019,Thursday,January,11:45:00,Morning
284-54-4231,C,Naypyitaw,Sports and travel,80.93,1,80.93,4.0465,84.9765,4.0465,4.761904762,9,Member,Male,Credit card,1/19/2019,Saturday,January,16:08:00,Afternoon
443-59-0061,A,Yangon,Food and beverages,67.45,10,674.5,33.725,708.225,33.725,4.761904762,4.2,Member,Male,Ewallet,2/3/2019,Sunday,February,11:25:00,Morning
509-29-3912,A,Yangon,Sports and travel,38.72,9,348.48,17.424,365.904,17.424,4.761904762,4.2,Member,Female,Ewallet,3/20/2019,Wednesday,March,12:24:00,Afternoon
327-40-9673,B,Mandalay,Sports and travel,72.6,6,435.6,21.78,457.38,21.78,4.761904762,6.9,Member,Male,Cash,1/13/2019,Sunday,January,19:51:00,Evening
840-19-2096,C,Naypyitaw,Electronic accessories,87.91,5,439.55,21.9775,461.5275,21.9775,4.761904762,4.4,Member,Male,Ewallet,3/14/2019,Thursday,March,18:10:00,Evening
828-46-6863,A,Yangon,Food and beverages,98.53,6,591.18,29.559,620.739,29.559,4.761904762,4,Member,Male,Credit card,1/23/2019,Wednesday,January,11:22:00,Morning
641-96-3695,C,Naypyitaw,Fashion accessories,43.46,6,260.76,13.038,273.798,13.038,4.761904762,8.5,Member,Female,Ewallet,2/7/2019,Thursday,February,17:55:00,Afternoon
420-97-3340,A,Yangon,Food and beverages,71.68,3,215.04,10.752,225.792,10.752,4.761904762,9.2,Normal,Female,Credit card,3/28/2019,Thursday,March,15:30:00,Afternoon
436-54-4512,A,Yangon,Food and beverages,91.61,1,91.61,4.5805,96.1905,4.5805,4.761904762,9.8,Member,Female,Cash,3/20/2019,Wednesday,March,19:44:00,Evening
670-79-6321,B,Mandalay,Home and lifestyle,94.59,7,662.13,33.1065,695.2365,33.1065,4.761904762,4.9,Member,Female,Credit card,1/17/2019,Thursday,January,15:27:00,Afternoon
852-62-7105,B,Mandalay,Fashion accessories,83.25,10,832.5,41.625,874.125,41.625,4.761904762,4.4,Normal,Female,Credit card,1/12/2019,Saturday,January,11:25:00,Morning
598-06-7312,B,Mandalay,Fashion accessories,91.35,1,91.35,4.5675,95.9175,4.5675,4.761904762,6.8,Member,Male,Cash,2/16/2019,Saturday,February,15:42:00,Afternoon
135-13-8269,B,Mandalay,Food and beverages,78.88,2,157.76,7.888,165.648,7.888,4.761904762,9.1,Member,Female,Cash,1/26/2019,Saturday,January,16:04:00,Afternoon
816-57-2053,A,Yangon,Sports and travel,60.87,2,121.74,6.087,127.827,6.087,4.761904762,8.7,Normal,Male,Ewallet,3/9/2019,Saturday,March,12:37:00,Afternoon
628-90-8624,B,Mandalay,Health and beauty,82.58,10,825.8,41.29,867.09,41.29,4.761904762,5,Member,Male,Cash,3/14/2019,Thursday,March,14:41:00,Afternoon
856-66-2701,A,Yangon,Home and lifestyle,53.3,3,159.9,7.995,167.895,7.995,4.761904762,7.5,Member,Male,Ewallet,1/25/2019,Friday,January,14:19:00,Afternoon
308-39-1707,A,Yangon,Fashion accessories,12.09,1,12.09,0.6045,12.6945,0.6045,4.761904762,8.2,Normal,Female,Credit card,1/26/2019,Saturday,January,18:19:00,Evening
149-61-1929,A,Yangon,Sports and travel,64.19,10,641.9,32.095,673.995,32.095,4.761904762,6.7,Normal,Male,Credit card,1/19/2019,Saturday,January,14:08:00,Afternoon
655-07-2265,A,Yangon,Electronic accessories,78.31,3,234.93,11.7465,246.6765,11.7465,4.761904762,5.4,Normal,Male,Ewallet,3/5/2019,Tuesday,March,16:38:00,Afternoon
589-02-8023,A,Yangon,Food and beverages,83.77,2,167.54,8.377,175.917,8.377,4.761904762,7,Member,Male,Credit card,1/15/2019,Tuesday,January,10:54:00,Morning
420-04-7590,B,Mandalay,Home and lifestyle,99.7,3,299.1,14.955,314.055,14.955,4.761904762,4.7,Normal,Male,Ewallet,3/18/2019,Monday,March,11:29:00,Morning
182-88-2763,B,Mandalay,Food and beverages,79.91,3,239.73,11.9865,251.7165,11.9865,4.761904762,5,Member,Male,Credit card,3/20/2019,Wednesday,March,19:28:00,Evening
188-55-0967,B,Mandalay,Health and beauty,66.47,10,664.7,33.235,697.935,33.235,4.761904762,5,Member,Male,Credit card,1/15/2019,Tuesday,January,15:01:00,Afternoon
610-46-4100,A,Yangon,Health and beauty,28.95,7,202.65,10.1325,212.7825,10.1325,4.761904762,6,Normal,Male,Credit card,3/3/2019,Sunday,March,20:31:00,Evening
318-81-2368,C,Naypyitaw,Electronic accessories,46.2,1,46.2,2.31,48.51,2.31,4.761904762,6.3,Normal,Female,Cash,3/19/2019,Tuesday,March,12:16:00,Afternoon
364-33-8584,B,Mandalay,Food and beverages,17.63,5,88.15,4.4075,92.5575,4.4075,4.761904762,8.5,Member,Female,Cash,3/8/2019,Friday,March,15:27:00,Afternoon
665-63-9737,B,Mandalay,Fashion accessories,52.42,3,157.26,7.863,165.123,7.863,4.761904762,7.5,Normal,Male,Ewallet,2/27/2019,Wednesday,February,17:36:00,Afternoon
695-09-5146,B,Mandalay,Food and beverages,98.79,3,296.37,14.8185,311.1885,14.8185,4.761904762,6.4,Member,Female,Ewallet,2/23/2019,Saturday,February,20:00:00,Evening
155-45-3814,C,Naypyitaw,Electronic accessories,88.55,8,708.4,35.42,743.82,35.42,4.761904762,4.7,Member,Female,Ewallet,3/19/2019,Tuesday,March,15:29:00,Afternoon
794-32-2436,B,Mandalay,Electronic accessories,55.67,2,111.34,5.567,116.907,5.567,4.761904762,6,Member,Male,Ewallet,3/27/2019,Wednesday,March,15:08:00,Afternoon
131-15-8856,C,Naypyitaw,Food and beverages,72.52,8,580.16,29.008,609.168,29.008,4.761904762,4,Member,Female,Credit card,3/30/2019,Saturday,March,19:26:00,Evening
273-84-2164,C,Naypyitaw,Electronic accessories,12.05,5,60.25,3.0125,63.2625,3.0125,4.761904762,5.5,Member,Male,Ewallet,2/16/2019,Saturday,February,15:53:00,Afternoon
706-36-6154,A,Yangon,Home and lifestyle,19.36,9,174.24,8.712,182.952,8.712,4.761904762,8.7,Member,Male,Ewallet,1/18/2019,Friday,January,18:43:00,Evening
778-89-7974,C,Naypyitaw,Health and beauty,70.21,6,421.26,21.063,442.323,21.063,4.761904762,7.4,Normal,Male,Cash,3/30/2019,Saturday,March,14:58:00,Afternoon
574-31-8277,B,Mandalay,Fashion accessories,33.63,1,33.63,1.6815,35.3115,1.6815,4.761904762,5.6,Member,Male,Cash,3/20/2019,Wednesday,March,19:55:00,Evening
859-71-0933,C,Naypyitaw,Sports and travel,15.49,2,30.98,1.549,32.529,1.549,4.761904762,6.3,Member,Female,Cash,1/16/2019,Wednesday,January,15:10:00,Afternoon
740-11-5257,C,Naypyitaw,Electronic accessories,24.74,10,247.4,12.37,259.77,12.37,4.761904762,7.1,Normal,Male,Cash,2/24/2019,Sunday,February,16:44:00,Afternoon
369-82-2676,B,Mandalay,Electronic accessories,75.66,5,378.3,18.915,397.215,18.915,4.761904762,7.8,Normal,Male,Ewallet,1/15/2019,Tuesday,January,18:22:00,Evening
563-47-4072,B,Mandalay,Health and beauty,55.81,6,334.86,16.743,351.603,16.743,4.761904762,9.9,Normal,Female,Cash,1/22/2019,Tuesday,January,11:52:00,Morning
742-04-5161,A,Yangon,Home and lifestyle,72.78,10,727.8,36.39,764.19,36.39,4.761904762,7.3,Member,Male,Cash,2/3/2019,Sunday,February,17:24:00,Afternoon
149-15-7606,B,Mandalay,Sports and travel,37.32,9,335.88,16.794,352.674,16.794,4.761904762,5.1,Member,Male,Ewallet,3/6/2019,Wednesday,March,15:31:00,Afternoon
133-77-3154,B,Mandalay,Fashion accessories,60.18,4,240.72,12.036,252.756,12.036,4.761904762,9.4,Member,Male,Credit card,2/16/2019,Saturday,February,18:04:00,Evening
169-52-4504,A,Yangon,Electronic accessories,15.69,3,47.07,2.3535,49.4235,2.3535,4.761904762,5.8,Normal,Female,Credit card,3/14/2019,Thursday,March,14:13:00,Afternoon
250-81-7186,C,Naypyitaw,Electronic accessories,99.69,1,99.69,4.9845,104.6745,4.9845,4.761904762,8,Normal,Female,Credit card,2/27/2019,Wednesday,February,10:23:00,Morning
562-12-5430,A,Yangon,Fashion accessories,88.15,3,264.45,13.2225,277.6725,13.2225,4.761904762,7.9,Member,Female,Ewallet,1/18/2019,Friday,January,10:11:00,Morning
816-72-8853,A,Yangon,Sports and travel,27.93,5,139.65,6.9825,146.6325,6.9825,4.761904762,5.9,Member,Female,Cash,1/29/2019,Tuesday,January,15:48:00,Afternoon
491-38-3499,A,Yangon,Fashion accessories,55.45,1,55.45,2.7725,58.2225,2.7725,4.761904762,4.9,Member,Male,Credit card,2/26/2019,Tuesday,February,17:46:00,Afternoon
322-02-2271,B,Mandalay,Sports and travel,42.97,3,128.91,6.4455,135.3555,6.4455,4.761904762,9.3,Normal,Female,Cash,2/3/2019,Sunday,February,11:46:00,Morning
842-29-4695,C,Naypyitaw,Sports and travel,17.14,7,119.98,5.999,125.979,5.999,4.761904762,7.9,Member,Male,Credit card,1/16/2019,Wednesday,January,12:07:00,Afternoon
725-67-2480,B,Mandalay,Fashion accessories,58.75,6,352.5,17.625,370.125,17.625,4.761904762,5.9,Member,Female,Credit card,3/24/2019,Sunday,March,18:14:00,Evening
641-51-2661,C,Naypyitaw,Food and beverages,87.1,10,871,43.55,914.55,43.55,4.761904762,9.9,Member,Female,Credit card,2/12/2019,Tuesday,February,14:45:00,Afternoon
714-02-3114,C,Naypyitaw,Sports and travel,98.8,2,197.6,9.88,207.48,9.88,4.761904762,7.7,Normal,Female,Cash,2/21/2019,Thursday,February,11:39:00,Morning
518-17-2983,A,Yangon,Fashion accessories,48.63,4,194.52,9.726,204.246,9.726,4.761904762,7.6,Normal,Female,Ewallet,2/4/2019,Monday,February,15:44:00,Afternoon
779-42-2410,B,Mandalay,Food and beverages,57.74,3,173.22,8.661,181.881,8.661,4.761904762,7.7,Member,Male,Ewallet,2/20/2019,Wednesday,February,13:06:00,Afternoon
190-14-3147,B,Mandalay,Health and beauty,17.97,4,71.88,3.594,75.474,3.594,4.761904762,6.4,Normal,Female,Ewallet,2/23/2019,Saturday,February,20:43:00,Evening
408-66-6712,C,Naypyitaw,Health and beauty,47.71,6,286.26,14.313,300.573,14.313,4.761904762,4.4,Member,Female,Ewallet,2/16/2019,Saturday,February,14:19:00,Afternoon
679-22-6530,B,Mandalay,Sports and travel,40.62,2,81.24,4.062,85.302,4.062,4.761904762,4.1,Normal,Female,Credit card,1/17/2019,Thursday,January,10:01:00,Morning
588-47-8641,A,Yangon,Fashion accessories,56.04,10,560.4,28.02,588.42,28.02,4.761904762,4.4,Member,Male,Ewallet,1/14/2019,Monday,January,19:30:00,Evening
642-61-4706,B,Mandalay,Food and beverages,93.4,2,186.8,9.34,196.14,9.34,4.761904762,5.5,Member,Male,Cash,3/30/2019,Saturday,March,16:34:00,Afternoon
576-31-4774,B,Mandalay,Health and beauty,73.41,3,220.23,11.0115,231.2415,11.0115,4.761904762,4,Normal,Female,Ewallet,3/2/2019,Saturday,March,13:10:00,Afternoon
556-41-6224,C,Naypyitaw,Health and beauty,33.64,8,269.12,13.456,282.576,13.456,4.761904762,9.3,Normal,Male,Credit card,2/15/2019,Friday,February,17:10:00,Afternoon
811-03-8790,A,Yangon,Electronic accessories,45.48,10,454.8,22.74,477.54,22.74,4.761904762,4.8,Normal,Female,Credit card,3/1/2019,Friday,March,10:22:00,Morning
242-11-3142,B,Mandalay,Fashion accessories,83.77,2,167.54,8.377,175.917,8.377,4.761904762,4.6,Member,Male,Cash,2/24/2019,Sunday,February,19:57:00,Evening
752-23-3760,B,Mandalay,Sports and travel,64.08,7,448.56,22.428,470.988,22.428,4.761904762,7.3,Member,Female,Credit card,2/19/2019,Tuesday,February,19:29:00,Evening
274-05-5470,A,Yangon,Food and beverages,73.47,4,293.88,14.694,308.574,14.694,4.761904762,6,Member,Female,Cash,2/23/2019,Saturday,February,18:30:00,Evening
648-94-3045,C,Naypyitaw,Health and beauty,58.95,10,589.5,29.475,618.975,29.475,4.761904762,8.1,Normal,Male,Ewallet,2/7/2019,Thursday,February,14:27:00,Afternoon
130-67-4723,A,Yangon,Food and beverages,48.5,6,291,14.55,305.55,14.55,4.761904762,9.4,Member,Male,Ewallet,1/11/2019,Friday,January,13:57:00,Afternoon
528-87-5606,B,Mandalay,Electronic accessories,39.48,1,39.48,1.974,41.454,1.974,4.761904762,6.5,Member,Female,Cash,2/12/2019,Tuesday,February,19:43:00,Evening
320-85-2052,B,Mandalay,Sports and travel,34.81,1,34.81,1.7405,36.5505,1.7405,4.761904762,7,Normal,Female,Credit card,1/14/2019,Monday,January,10:11:00,Morning
370-96-0655,C,Naypyitaw,Fashion accessories,49.32,6,295.92,14.796,310.716,14.796,4.761904762,7.1,Normal,Female,Ewallet,1/9/2019,Wednesday,January,13:46:00,Afternoon
105-10-6182,A,Yangon,Fashion accessories,21.48,2,42.96,2.148,45.108,2.148,4.761904762,6.6,Member,Male,Ewallet,2/27/2019,Wednesday,February,12:22:00,Afternoon
510-79-0415,B,Mandalay,Sports and travel,23.08,6,138.48,6.924,145.404,6.924,4.761904762,4.9,Member,Female,Ewallet,1/24/2019,Thursday,January,19:20:00,Evening
241-96-5076,B,Mandalay,Home and lifestyle,49.1,2,98.2,4.91,103.11,4.91,4.761904762,6.4,Member,Female,Credit card,1/8/2019,Tuesday,January,12:58:00,Afternoon
767-97-4650,B,Mandalay,Sports and travel,64.83,2,129.66,6.483,136.143,6.483,4.761904762,8,Member,Female,Credit card,1/8/2019,Tuesday,January,11:59:00,Morning
648-83-1321,A,Yangon,Home and lifestyle,63.56,10,635.6,31.78,667.38,31.78,4.761904762,4.3,Member,Male,Cash,1/16/2019,Wednesday,January,17:59:00,Afternoon
173-57-2300,C,Naypyitaw,Sports and travel,72.88,2,145.76,7.288,153.048,7.288,4.761904762,6.1,Member,Male,Cash,3/13/2019,Wednesday,March,12:51:00,Afternoon
305-03-2383,A,Yangon,Food and beverages,67.1,3,201.3,10.065,211.365,10.065,4.761904762,7.5,Normal,Female,Cash,2/15/2019,Friday,February,10:36:00,Morning
394-55-6384,C,Naypyitaw,Sports and travel,70.19,9,631.71,31.5855,663.2955,31.5855,4.761904762,6.7,Member,Female,Cash,1/25/2019,Friday,January,13:38:00,Afternoon
266-20-6657,C,Naypyitaw,Food and beverages,55.04,7,385.28,19.264,404.544,19.264,4.761904762,5.2,Member,Male,Ewallet,3/12/2019,Tuesday,March,19:39:00,Evening
689-05-1884,A,Yangon,Health and beauty,48.63,10,486.3,24.315,510.615,24.315,4.761904762,8.8,Member,Male,Cash,3/4/2019,Monday,March,12:44:00,Afternoon
196-01-2849,C,Naypyitaw,Fashion accessories,73.38,7,513.66,25.683,539.343,25.683,4.761904762,9.5,Member,Female,Cash,2/10/2019,Sunday,February,13:56:00,Afternoon
372-62-5264,C,Naypyitaw,Food and beverages,52.6,9,473.4,23.67,497.07,23.67,4.761904762,7.6,Normal,Female,Cash,1/16/2019,Wednesday,January,14:42:00,Afternoon
800-09-8606,A,Yangon,Home and lifestyle,87.37,5,436.85,21.8425,458.6925,21.8425,4.761904762,6.6,Member,Female,Cash,1/29/2019,Tuesday,January,19:45:00,Evening
182-52-7000,A,Yangon,Sports and travel,27.04,4,108.16,5.408,113.568,5.408,4.761904762,6.9,Member,Female,Ewallet,1/1/2019,Tuesday,January,20:26:00,Evening
826-58-8051,B,Mandalay,Home and lifestyle,62.19,4,248.76,12.438,261.198,12.438,4.761904762,4.3,Normal,Male,Ewallet,1/6/2019,Sunday,January,19:46:00,Evening
868-06-0466,A,Yangon,Electronic accessories,69.58,9,626.22,31.311,657.531,31.311,4.761904762,7.8,Member,Male,Credit card,2/19/2019,Tuesday,February,19:38:00,Evening
751-41-9720,C,Naypyitaw,Home and lifestyle,97.5,10,975,48.75,1023.75,48.75,4.761904762,8,Normal,Male,Ewallet,1/12/2019,Saturday,January,16:18:00,Afternoon
626-43-7888,C,Naypyitaw,Fashion accessories,60.41,8,483.28,24.164,507.444,24.164,4.761904762,9.6,Normal,Female,Ewallet,2/7/2019,Thursday,February,12:23:00,Afternoon
176-64-7711,B,Mandalay,Food and beverages,32.32,3,96.96,4.848,101.808,4.848,4.761904762,4.3,Normal,Male,Credit card,3/27/2019,Wednesday,March,19:11:00,Evening
191-29-0321,B,Mandalay,Fashion accessories,19.77,10,197.7,9.885,207.585,9.885,4.761904762,5,Member,Female,Credit card,2/27/2019,Wednesday,February,18:57:00,Evening
729-06-2010,B,Mandalay,Health and beauty,80.47,9,724.23,36.2115,760.4415,36.2115,4.761904762,9.2,Member,Male,Cash,1/6/2019,Sunday,January,11:18:00,Morning
640-48-5028,B,Mandalay,Home and lifestyle,88.39,9,795.51,39.7755,835.2855,39.7755,4.761904762,6.3,Member,Female,Cash,3/2/2019,Saturday,March,12:40:00,Afternoon
186-79-9562,B,Mandalay,Health and beauty,71.77,7,502.39,25.1195,527.5095,25.1195,4.761904762,8.9,Normal,Male,Cash,3/29/2019,Friday,March,14:06:00,Afternoon
834-45-5519,B,Mandalay,Electronic accessories,43,4,172,8.6,180.6,8.6,4.761904762,7.6,Normal,Female,Ewallet,1/31/2019,Thursday,January,20:48:00,Evening
162-65-8559,C,Naypyitaw,Food and beverages,68.98,1,68.98,3.449,72.429,3.449,4.761904762,4.8,Member,Male,Cash,1/21/2019,Monday,January,20:13:00,Evening
760-27-5490,C,Naypyitaw,Fashion accessories,15.62,8,124.96,6.248,131.208,6.248,4.761904762,9.1,Normal,Male,Ewallet,1/20/2019,Sunday,January,20:37:00,Evening
445-30-9252,A,Yangon,Sports and travel,25.7,3,77.1,3.855,80.955,3.855,4.761904762,6.1,Normal,Male,Ewallet,1/17/2019,Thursday,January,17:59:00,Afternoon
786-94-2700,A,Yangon,Food and beverages,80.62,6,483.72,24.186,507.906,24.186,4.761904762,9.1,Member,Male,Cash,2/28/2019,Thursday,February,20:18:00,Evening
728-88-7867,C,Naypyitaw,Home and lifestyle,75.53,4,302.12,15.106,317.226,15.106,4.761904762,8.3,Member,Female,Ewallet,3/19/2019,Tuesday,March,15:52:00,Afternoon
183-21-3799,C,Naypyitaw,Electronic accessories,77.63,9,698.67,34.9335,733.6035,34.9335,4.761904762,7.2,Normal,Female,Ewallet,2/19/2019,Tuesday,February,15:14:00,Afternoon
268-20-3585,C,Naypyitaw,Health and beauty,13.85,9,124.65,6.2325,130.8825,6.2325,4.761904762,6,Normal,Female,Ewallet,2/4/2019,Monday,February,12:50:00,Afternoon
735-32-9839,C,Naypyitaw,Fashion accessories,98.7,8,789.6,39.48,829.08,39.48,4.761904762,8.5,Member,Male,Ewallet,1/31/2019,Thursday,January,10:36:00,Morning
258-92-7466,A,Yangon,Health and beauty,35.68,5,178.4,8.92,187.32,8.92,4.761904762,6.6,Normal,Female,Credit card,2/6/2019,Wednesday,February,18:33:00,Evening
857-16-3520,A,Yangon,Fashion accessories,71.46,7,500.22,25.011,525.231,25.011,4.761904762,4.5,Member,Female,Ewallet,3/28/2019,Thursday,March,16:06:00,Afternoon
482-17-1179,A,Yangon,Electronic accessories,11.94,3,35.82,1.791,37.611,1.791,4.761904762,8.1,Member,Male,Credit card,1/19/2019,Saturday,January,12:47:00,Afternoon
788-21-5741,A,Yangon,Fashion accessories,45.38,3,136.14,6.807,142.947,6.807,4.761904762,7.2,Normal,Male,Credit card,2/17/2019,Sunday,February,13:34:00,Afternoon
821-14-9046,B,Mandalay,Fashion accessories,17.48,6,104.88,5.244,110.124,5.244,4.761904762,6.1,Member,Female,Credit card,1/18/2019,Friday,January,15:04:00,Afternoon
418-05-0656,B,Mandalay,Fashion accessories,25.56,7,178.92,8.946,187.866,8.946,4.761904762,7.1,Normal,Female,Cash,2/2/2019,Saturday,February,20:42:00,Evening
678-79-0726,C,Naypyitaw,Sports and travel,90.63,9,815.67,40.7835,856.4535,40.7835,4.761904762,5.1,Member,Female,Cash,1/18/2019,Friday,January,15:28:00,Afternoon
776-68-1096,B,Mandalay,Home and lifestyle,44.12,3,132.36,6.618,138.978,6.618,4.761904762,7.9,Normal,Male,Credit card,3/18/2019,Monday,March,13:45:00,Afternoon
592-46-1692,C,Naypyitaw,Food and beverages,36.77,7,257.39,12.8695,270.2595,12.8695,4.761904762,7.4,Member,Female,Cash,1/11/2019,Friday,January,20:10:00,Evening
434-35-9162,B,Mandalay,Food and beverages,23.34,4,93.36,4.668,98.028,4.668,4.761904762,7.4,Member,Male,Ewallet,2/4/2019,Monday,February,18:53:00,Evening
149-14-0304,C,Naypyitaw,Health and beauty,28.5,8,228,11.4,239.4,11.4,4.761904762,6.6,Member,Female,Cash,2/6/2019,Wednesday,February,14:24:00,Afternoon
442-44-6497,C,Naypyitaw,Home and lifestyle,55.57,3,166.71,8.3355,175.0455,8.3355,4.761904762,5.9,Member,Male,Credit card,1/8/2019,Tuesday,January,11:42:00,Morning
174-64-0215,B,Mandalay,Sports and travel,69.74,10,697.4,34.87,732.27,34.87,4.761904762,8.9,Normal,Male,Credit card,3/5/2019,Tuesday,March,17:49:00,Afternoon
210-74-9613,C,Naypyitaw,Fashion accessories,97.26,4,389.04,19.452,408.492,19.452,4.761904762,6.8,Normal,Male,Ewallet,3/16/2019,Saturday,March,15:33:00,Afternoon
299-29-0180,B,Mandalay,Home and lifestyle,52.18,7,365.26,18.263,383.523,18.263,4.761904762,9.3,Member,Female,Cash,3/9/2019,Saturday,March,10:54:00,Morning
247-11-2470,A,Yangon,Fashion accessories,22.32,4,89.28,4.464,93.744,4.464,4.761904762,4.4,Member,Female,Credit card,3/1/2019,Friday,March,16:23:00,Afternoon
635-28-5728,A,Yangon,Health and beauty,56,3,168,8.4,176.4,8.4,4.761904762,4.8,Normal,Male,Ewallet,2/28/2019,Thursday,February,19:33:00,Evening
756-49-0168,A,Yangon,Fashion accessories,19.7,1,19.7,0.985,20.685,0.985,4.761904762,9.5,Member,Male,Ewallet,2/8/2019,Friday,February,11:39:00,Morning
438-23-1242,B,Mandalay,Electronic accessories,75.88,7,531.16,26.558,557.718,26.558,4.761904762,8.9,Normal,Male,Ewallet,1/24/2019,Thursday,January,10:38:00,Morning
238-45-6950,B,Mandalay,Food and beverages,53.72,1,53.72,2.686,56.406,2.686,4.761904762,6.4,Member,Male,Ewallet,3/1/2019,Friday,March,20:03:00,Evening
607-65-2441,C,Naypyitaw,Health and beauty,81.95,10,819.5,40.975,860.475,40.975,4.761904762,6,Member,Male,Credit card,3/10/2019,Sunday,March,12:39:00,Afternoon
386-27-7606,C,Naypyitaw,Home and lifestyle,81.2,7,568.4,28.42,596.82,28.42,4.761904762,8.1,Member,Female,Credit card,3/23/2019,Saturday,March,15:59:00,Afternoon
137-63-5492,C,Naypyitaw,Electronic accessories,58.76,10,587.6,29.38,616.98,29.38,4.761904762,9,Normal,Male,Ewallet,1/29/2019,Tuesday,January,14:26:00,Afternoon
197-77-7132,B,Mandalay,Electronic accessories,91.56,8,732.48,36.624,769.104,36.624,4.761904762,6,Member,Male,Ewallet,1/12/2019,Saturday,January,18:22:00,Evening
805-86-0265,A,Yangon,Home and lifestyle,93.96,9,845.64,42.282,887.922,42.282,4.761904762,9.8,Normal,Male,Cash,3/20/2019,Wednesday,March,11:32:00,Morning
733-29-1227,C,Naypyitaw,Home and lifestyle,55.61,7,389.27,19.4635,408.7335,19.4635,4.761904762,8.5,Normal,Male,Cash,3/23/2019,Saturday,March,12:41:00,Afternoon
451-73-2711,C,Naypyitaw,Food and beverages,84.83,1,84.83,4.2415,89.0715,4.2415,4.761904762,8.8,Normal,Male,Ewallet,1/14/2019,Monday,January,15:20:00,Afternoon
373-14-0504,A,Yangon,Sports and travel,71.63,2,143.26,7.163,150.423,7.163,4.761904762,8.8,Member,Female,Ewallet,2/12/2019,Tuesday,February,14:33:00,Afternoon
546-80-2899,A,Yangon,Home and lifestyle,37.69,2,75.38,3.769,79.149,3.769,4.761904762,9.5,Member,Male,Ewallet,2/20/2019,Wednesday,February,15:29:00,Afternoon
345-68-9016,C,Naypyitaw,Sports and travel,31.67,8,253.36,12.668,266.028,12.668,4.761904762,5.6,Member,Female,Credit card,1/2/2019,Wednesday,January,16:19:00,Afternoon
390-17-5806,C,Naypyitaw,Food and beverages,38.42,1,38.42,1.921,40.341,1.921,4.761904762,8.6,Member,Female,Cash,2/2/2019,Saturday,February,16:33:00,Afternoon
457-13-1708,B,Mandalay,Fashion accessories,65.23,10,652.3,32.615,684.915,32.615,4.761904762,5.2,Member,Male,Credit card,1/8/2019,Tuesday,January,19:07:00,Evening
664-14-2882,C,Naypyitaw,Home and lifestyle,10.53,5,52.65,2.6325,55.2825,2.6325,4.761904762,5.8,Member,Female,Credit card,1/30/2019,Wednesday,January,14:43:00,Afternoon
487-79-6868,B,Mandalay,Home and lifestyle,12.29,9,110.61,5.5305,116.1405,5.5305,4.761904762,8,Member,Female,Credit card,3/26/2019,Tuesday,March,19:28:00,Evening
314-23-4520,C,Naypyitaw,Health and beauty,81.23,7,568.61,28.4305,597.0405,28.4305,4.761904762,9,Member,Male,Cash,1/15/2019,Tuesday,January,20:44:00,Evening
210-30-7976,B,Mandalay,Fashion accessories,22.32,4,89.28,4.464,93.744,4.464,4.761904762,4.1,Member,Female,Ewallet,3/14/2019,Thursday,March,11:16:00,Morning
585-86-8361,A,Yangon,Food and beverages,27.28,5,136.4,6.82,143.22,6.82,4.761904762,8.6,Normal,Female,Credit card,2/3/2019,Sunday,February,10:31:00,Morning
807-14-7833,A,Yangon,Electronic accessories,17.42,10,174.2,8.71,182.91,8.71,4.761904762,7,Member,Female,Ewallet,2/22/2019,Friday,February,12:30:00,Afternoon
775-72-1988,B,Mandalay,Home and lifestyle,73.28,5,366.4,18.32,384.72,18.32,4.761904762,8.4,Normal,Male,Ewallet,1/24/2019,Thursday,January,15:05:00,Afternoon
